x,y,z,price,city_name,locality,per_square_feet_rate,floor_count,floor_number,apartment_type,age_of_property,main_entrance_facing,built_up_area,bedroom_count,bathroom_count,has_swimming_pool,has_gym,number_of_lifts,parking_count,has_gas_pipeline,has_servant_room,power_backup_type,is_gated_community,security_type
1772.9273496533,5748.5695455039,2097.6934459918,20000000,Mumbai,Borivali East,21052,10,5,2,0,1,950,2,2,0,0,2,0,0,0,0,1,1
1772.9270303007,5748.5692225493,2097.694600934,20000000,Mumbai,Borivali East,21052,10,9,2,0,6,950,2,2,0,0,2,0,0,0,0,1,1
1772.9258607898,5748.5682805855,2097.698170755,20000000,Mumbai,Borivali East,21052,10,8,2,0,1,950,2,2,0,0,2,0,0,0,0,1,1
1772.8878855875,5748.5734025244,2097.7162298382,20000000,Mumbai,Borivali East,21052,10,8,2,0,5,950,2,2,0,0,2,0,0,0,0,1,1
1772.9251616913,5748.5681513749,2097.6991157075,20000000,Mumbai,Borivali East,21052,10,8,2,0,1,950,2,2,0,0,2,0,0,0,0,1,1
1772.8923066195,5748.5713494084,2097.7181197412,19800000,Mumbai,Borivali East,20952,10,2,2,0,5,945,2,2,0,0,2,0,0,0,0,1,1
1772.8894197073,5748.573389158,2097.7149699028,20000000,Mumbai,Borivali East,21052,10,8,2,0,5,950,2,2,0,0,2,0,0,0,0,1,1
1772.8539065291,5748.5815062741,2097.7227395031,20000000,Mumbai,Borivali East,21052,10,9,2,0,5,950,2,2,0,0,2,0,0,0,0,1,1
1772.931917393,5748.5672555494,2097.6958608709,19500000,Mumbai,Borivali East,18055,10,7,2,0,5,1080,2,2,0,0,2,0,0,0,0,1,1
1772.9571173653,5748.531399229,2097.7728218428,19500000,Mumbai,Borivali East,18055,10,2,2,0,1,1080,2,2,0,0,2,0,0,0,0,1,1
1772.8525730728,5748.5814577452,2097.723999438,20000000,Mumbai,Borivali East,21052,10,5,2,0,5,950,2,2,0,0,2,0,0,0,0,1,1
1772.9251444581,5748.5688080178,2097.6973307972,20000000,Mumbai,Borivali East,21052,10,9,2,0,1,950,2,2,0,0,2,0,0,0,0,1,1
1772.8900756458,5748.5733784314,2097.7144449297,20000000,Mumbai,Borivali East,21052,10,8,2,0,5,950,2,2,0,0,2,0,0,0,0,1,1
1772.8902072252,5748.5723800101,2097.7170697951,20000000,Mumbai,Borivali East,21052,10,9,2,0,5,950,2,2,0,0,2,0,0,0,0,1,1
1772.9329746573,5748.5671210423,2097.6953358972,19500000,Mumbai,Borivali East,18055,10,4,2,0,1,1080,2,2,0,0,2,0,0,0,0,1,1
1772.9557235246,5748.5318674308,2097.7727168485,19500000,Mumbai,Borivali East,18055,10,2,2,0,2,1080,2,2,0,0,2,0,0,0,0,1,1
1772.9278070256,5748.5681784174,2097.6968058235,19500000,Mumbai,Borivali East,18055,10,2,2,0,5,1080,2,2,0,0,2,0,0,0,0,1,1
1772.9313477744,5748.5675461671,2097.6955458867,19500000,Mumbai,Borivali East,18055,10,7,2,0,1,1080,2,2,0,0,2,0,0,0,0,1,1
1772.9661549964,5748.5528647669,2097.7063603416,19500000,Mumbai,Borivali East,18055,10,7,2,0,5,1080,2,2,0,0,2,0,0,0,0,1,1
1772.9159973851,5748.5555372855,2097.7414285274,19800000,Mumbai,Borivali East,18504,10,5,2,0,1,1070,2,2,0,0,1,0,0,0,0,1,1
1772.3226788789,5748.3238680063,2098.8773262009,29500000,Mumbai,Borivali East,21851,12,6,5,0,0,1350,3,3,0,0,2,0,0,0,0,1,1
1772.9549564654,5748.5318741172,2097.7733468141,19500000,Mumbai,Borivali East,18139,20,3,2,0,1,1075,2,2,0,0,1,0,0,0,0,1,1
1772.9672449871,5748.5599614029,2097.6859913626,19700000,Mumbai,Borivali East,20846,10,8,2,0,5,945,2,2,0,0,2,0,0,0,0,1,1
1772.8959680057,5748.5661206361,2097.7293541601,19600000,Mumbai,Borivali East,19600,10,6,2,0,6,1000,2,2,0,0,1,0,0,0,0,1,1
1772.8576610869,5748.5865551702,2097.7057303735,19600000,Mumbai,Borivali East,18232,10,5,2,0,5,1075,2,2,0,0,1,0,0,0,0,1,1
1772.9251660381,5748.568877989,2097.6971208077,19800000,Mumbai,Borivali East,20307,10,6,2,0,1,975,2,2,0,0,2,0,0,0,0,1,1
1772.9251660381,5748.568877989,2097.6971208077,19600000,Mumbai,Borivali East,20206,10,6,2,0,5,970,2,2,0,0,2,0,0,0,0,1,1
1772.9251660381,5748.568877989,2097.6971208077,19700000,Mumbai,Borivali East,20520,10,2,2,0,5,960,2,2,0,0,2,0,0,0,0,1,1
1772.238980762,5748.4436617358,2098.6198948158,12200000,Mumbai,Borivali East,20000,8,1,0,0,4,610,1,2,0,0,1,0,0,0,0,1,1
1772.2383983223,5748.4453361318,2098.6158002399,12000000,Mumbai,Borivali East,18461,8,1,0,0,0,650,1,2,0,0,1,0,0,0,0,1,1
1772.8846571351,5748.5882292975,2097.6783267406,9500000,Mumbai,Borivali East,13768,8,2,0,6,0,690,1,2,0,0,1,0,1,0,0,0,1
1771.7053152139,5748.4755368802,2098.9831533226,6000000,Mumbai,Borivali East,10909,8,3,0,5,7,550,1,1,0,0,1,0,1,0,0,1,1
1773.0788772919,5748.6914099096,2097.2313578939,7900000,Mumbai,Borivali East,12153,17,2,0,1,5,650,1,2,0,1,2,1,1,0,0,1,2
1772.1963105424,5748.230067147,2099.2408942394,10500000,Mumbai,Borivali East,9130,17,15,2,2,1,1150,2,2,0,0,2,0,0,0,0,1,1
1772.8227859276,5748.6156240674,2097.6555428441,6000000,Mumbai,Borivali East,14285,8,6,0,3,4,420,1,1,0,0,1,0,0,0,0,1,1
1772.1434872506,5749.0730164353,2096.9758969265,8000000,Mumbai,Borivali East,14814,8,5,0,10,0,540,1,2,0,1,1,2,1,0,0,1,1
1771.8584194605,5749.1006354813,2097.1410597514,8000000,Mumbai,Borivali East,14414,8,3,0,12,2,555,1,0,0,0,2,1,1,0,0,1,1
1772.075628626,5748.2698027976,2099.2339652061,6200000,Mumbai,Borivali East,13777,8,2,0,10,1,450,1,1,0,0,1,2,0,0,0,0,1
1771.7047660552,5748.4748244362,2098.9855680212,9500000,Mumbai,Borivali East,10783,7,7,2,4,7,881,2,2,0,0,1,1,1,0,0,0,1
1772.7061167892,5748.328868632,2098.539787936,9000000,Mumbai,Borivali East,13846,7,4,0,6,1,650,1,1,0,0,1,1,0,0,0,1,1
1772.908578483,5748.7591395366,2097.1896738101,11500000,Mumbai,Borivali East,12777,8,5,2,5,5,900,2,2,0,0,2,2,1,0,0,1,2
1772.1500464991,5748.5054978384,2098.5256143339,11500000,Mumbai,Borivali East,10000,16,16,2,0,1,1150,2,2,0,0,2,1,0,0,0,1,2
1771.6830612768,5748.5708666705,2098.7408418507,7400000,Mumbai,Borivali East,12758,8,3,0,10,0,580,1,2,0,0,1,0,1,0,0,1,1
1772.4542430174,5748.210387312,2099.0770113572,7000000,Mumbai,Borivali East,11666,13,9,0,15,5,600,1,1,0,0,1,1,1,0,0,0,1
1771.567504194,5748.5003366864,2099.0315522164,14700000,Mumbai,Borivali East,14341,14,1,2,1,2,1025,2,2,0,1,2,2,1,0,2,1,2
1771.8155447065,5749.053139939,2097.3074809609,8500000,Mumbai,Borivali East,14166,13,3,0,12,5,600,1,2,0,1,2,0,1,0,0,1,2
1772.5598211852,5748.1373451929,2099.1878765652,12000000,Mumbai,Borivali East,12244,13,9,2,1,5,980,2,1,0,0,2,2,0,0,0,1,2
1771.8150751003,5748.4046365341,2099.0846753576,8400000,Mumbai,Borivali East,12923,8,1,0,10,4,650,1,2,0,0,2,0,1,0,0,1,1
1771.6998286355,5748.4833997149,2098.9662504232,7000000,Mumbai,Borivali East,11290,8,7,0,5,0,620,1,1,0,0,1,1,0,0,0,1,2
1771.5437496047,5748.5063155668,2099.0352267472,13500000,Mumbai,Borivali East,12162,23,12,2,4,6,1110,2,2,0,1,3,1,1,0,0,0,2
1772.2036173346,5748.3720757257,2098.8458299083,8000000,Mumbai,Borivali East,13913,7,6,0,10,3,575,1,2,0,0,1,2,1,0,0,1,1
1772.1979106674,5748.2313374805,2099.2360649134,10800000,Mumbai,Borivali East,9391,17,15,2,2,6,1150,2,2,0,0,2,0,0,0,0,1,1
1772.5802672096,5748.5086355872,2098.1536318581,4400000,Mumbai,Borivali East,12394,8,1,1,15,7,355,1,1,0,0,1,2,1,0,0,1,1
1772.885765124,5748.5886155356,2097.6763318384,9500000,Mumbai,Borivali East,13103,7,6,0,5,5,725,1,2,0,0,1,2,0,0,0,1,1
1772.9960816806,5748.7439505427,2097.1573344515,13500000,Mumbai,Borivali East,12272,11,6,2,0,5,1100,2,2,0,0,2,1,0,0,2,1,1
1773.0613696567,5748.5509300502,2097.6311839906,14000000,Mumbai,Borivali East,13592,13,1,2,0,5,1030,2,2,0,1,2,1,1,0,0,1,2
1771.5661072417,5748.5047157179,2099.0207385925,13600000,Mumbai,Borivali East,14545,14,6,2,2,0,935,2,2,0,1,2,1,0,0,0,1,2
1773.0262891466,5748.5818254524,2097.5761664535,14000000,Mumbai,Borivali East,13592,12,2,2,0,2,1030,2,2,0,0,2,1,0,0,2,1,1
1772.7835955487,5748.6068293843,2097.7127650156,14300000,Mumbai,Borivali East,11242,12,1,2,1,0,1272,2,2,0,0,2,2,1,0,0,1,2
1771.8725940324,5749.0981436389,2097.135914843,8800000,Mumbai,Borivali East,14789,13,11,0,7,3,595,1,2,0,0,2,2,1,0,0,1,2
1771.8449737429,5749.0723378469,2097.2299929255,8400000,Mumbai,Borivali East,14117,14,11,0,7,5,595,1,2,0,0,2,0,1,0,0,1,2
1772.9167093281,5748.1659837745,2098.8080342812,16600000,Mumbai,Borivali East,14020,8,2,2,4,1,1184,2,2,0,0,1,2,1,0,0,1,1
1772.8768021066,5748.6639409155,2097.477470432,7700000,Mumbai,Borivali East,11578,7,1,0,10,5,665,1,1,0,0,1,0,0,0,0,1,1
1772.3101316874,5748.2147580323,2099.186721723,11000000,Mumbai,Borivali East,9565,16,14,2,1,4,1150,2,2,0,0,2,1,0,0,0,0,2
1771.9026388014,5749.1261113285,2097.0338563432,8500000,Mumbai,Borivali East,13600,7,5,0,10,5,625,1,2,0,0,2,0,1,0,0,1,1
1773.0417145314,5748.5392151998,2097.6799016632,10000000,Mumbai,Borivali East,13698,8,5,0,1,1,730,1,2,0,0,1,0,0,0,0,0,1
1773.0193058639,5748.5844773383,2097.5748015124,14100000,Mumbai,Borivali East,13891,12,2,2,0,2,1015,2,2,0,0,2,1,0,0,2,1,1
1771.8579608917,5749.0916611368,2097.1660492846,8000000,Mumbai,Borivali East,13559,8,6,0,12,5,590,1,1,0,0,2,0,1,0,0,1,1
1772.2173476436,5748.772992418,2097.73586382,8200000,Mumbai,Borivali East,13666,7,6,0,15,3,600,1,1,0,0,1,2,1,0,0,1,1
1771.7947909567,5749.062447138,2097.2995011792,8600000,Mumbai,Borivali East,14453,14,2,0,13,1,595,1,2,0,0,1,0,1,0,0,1,2
1772.6010753917,5748.0587903311,2099.3681359919,8000000,Mumbai,Borivali East,13114,7,3,0,10,1,610,1,1,0,0,1,2,0,0,0,1,1
1772.9167093281,5748.1659837745,2098.8080342812,19400000,Mumbai,Borivali East,14037,8,4,2,4,1,1382,2,2,0,0,1,2,0,0,0,1,1
1772.1836334522,5749.068875414,2096.953322101,8800000,Mumbai,Borivali East,14666,8,7,0,10,2,600,1,1,0,0,1,2,0,0,0,1,1
1773.1783591503,5748.5754148859,2097.4651858877,9300000,Mumbai,Borivali East,12653,22,7,0,0,1,735,1,2,0,1,2,0,0,0,0,1,2
1773.0225013449,5748.5827255374,2097.5769014217,14000000,Mumbai,Borivali East,13793,13,1,2,0,5,1015,2,2,0,1,2,1,1,0,0,1,2
1773.1793418431,5748.5725450198,2097.4722206278,9200000,Mumbai,Borivali East,12517,22,10,0,0,7,735,1,2,0,1,2,0,1,0,0,1,2
1772.1253971102,5748.2911889031,2099.1333889243,9000000,Mumbai,Borivali East,12949,13,6,0,8,4,695,1,2,0,1,2,0,1,0,0,1,2
1772.9712950242,5748.7437427887,2097.1788590313,14000000,Mumbai,Borivali East,12727,12,2,2,1,1,1100,2,2,0,0,2,1,0,0,0,1,2
1771.8835693087,5749.0977485089,2097.1277249856,8500000,Mumbai,Borivali East,14782,8,3,0,10,1,575,1,2,0,0,2,2,1,0,0,1,2
1773.1755487362,5748.5752091021,2097.4681257794,13500000,Mumbai,Borivali East,12500,22,11,2,0,2,1080,2,2,0,1,2,0,1,0,0,1,2
1771.8261603249,5749.0740376675,2097.2412276622,8700000,Mumbai,Borivali East,14621,14,12,0,8,3,595,1,2,0,0,2,1,1,0,0,1,2
1773.188199033,5748.569200006,2097.4739005653,9400000,Mumbai,Borivali East,14803,22,5,0,0,5,635,1,2,0,1,2,0,0,0,0,1,2
1772.1441038141,5748.954896234,2097.2991861878,8700000,Mumbai,Borivali East,14621,13,12,0,7,3,595,1,2,0,1,2,1,0,0,0,1,2
1772.7837581794,5748.7413238784,2097.3440199137,18000000,Mumbai,Borivali East,13688,21,19,2,0,3,1315,2,2,1,1,2,1,0,0,2,1,2
1771.8353850885,5749.0904223729,2097.188518834,8500000,Mumbai,Borivali East,14782,9,4,0,10,1,575,1,2,0,0,1,0,1,0,1,1,2
1773.1810885519,5748.5735769359,2097.4679157872,13500000,Mumbai,Borivali East,12500,22,7,2,0,6,1080,2,2,0,1,2,0,1,0,0,1,2
1772.1067502742,5749.1331309902,2096.8421275297,8500000,Mumbai,Borivali East,14285,7,3,0,10,1,595,1,1,0,0,2,0,1,0,0,1,2
1773.1754548445,5748.5745484891,2097.4700157096,13500000,Mumbai,Borivali East,13775,22,3,2,0,3,980,2,2,0,1,2,0,0,0,0,1,2
1773.02132539,5748.5824752523,2097.5785813491,14000000,Mumbai,Borivali East,13592,12,10,2,2,2,1030,2,2,0,1,2,1,1,0,0,0,1
1773.1796396182,5748.5727979571,2097.4712756629,9200000,Mumbai,Borivali East,12517,22,4,0,0,7,735,1,2,0,1,2,0,1,0,0,1,2
1772.1876418623,5748.2407911593,2099.2188473056,9500000,Mumbai,Borivali East,12666,17,1,0,1,2,750,1,2,0,0,2,1,0,0,0,1,2
1773.1783591503,5748.5754148859,2097.4651858877,9450000,Mumbai,Borivali East,12857,22,6,0,0,5,735,1,2,0,1,2,0,0,0,0,1,2
1773.1829072167,5748.5680739926,2097.4814602821,9300000,Mumbai,Borivali East,14645,22,3,0,0,5,635,1,2,0,1,2,0,0,0,0,1,2
1771.8673518005,5748.3578914082,2099.1685591939,11200000,Mumbai,Borivali East,9955,17,3,2,2,5,1125,2,2,0,0,2,0,0,0,0,1,2
1771.8299915756,5749.0918165064,2097.1892538188,8700000,Mumbai,Borivali East,14745,8,5,0,10,5,590,1,2,0,0,2,0,1,0,0,1,2
1772.1884723776,5749.0778008052,2096.9247622795,8600000,Mumbai,Borivali East,12740,8,5,0,15,1,675,1,2,0,0,1,0,1,0,0,1,1
1773.1714610715,5748.5772744628,2097.4659208607,9200000,Mumbai,Borivali East,12517,22,4,0,0,7,735,1,2,0,1,2,0,1,0,0,1,2
1772.0772788046,5748.33680788,2099.0490849708,9500000,Mumbai,Borivali East,12666,17,6,0,1,0,750,1,1,0,0,2,1,0,0,0,1,2
1773.1783591503,5748.5754148859,2097.4651858877,9500000,Mumbai,Borivali East,12925,22,6,0,0,5,735,1,2,0,1,2,0,0,0,0,1,2
1773.1749478767,5748.5764671101,2097.4651858877,13500000,Mumbai,Borivali East,12500,22,5,2,0,6,1080,2,2,0,1,2,0,1,0,0,1,2
1773.1761679555,5748.5743668362,2097.4699107135,13500000,Mumbai,Borivali East,12500,22,4,2,0,0,1080,2,2,0,1,2,0,1,0,0,1,2
1773.1878294683,5748.5790446283,2097.447231538,13500000,Mumbai,Borivali East,12500,22,10,2,0,2,1080,2,2,0,1,2,0,1,0,0,1,2
1773.1730298231,5748.5795105534,2097.4584661333,13500000,Mumbai,Borivali East,12500,22,4,2,0,2,1080,2,2,0,1,2,0,1,0,0,1,2
1773.1775358757,5748.5731020802,2097.4722206278,9200000,Mumbai,Borivali East,12517,22,10,0,0,7,735,1,2,0,1,2,0,1,0,0,1,2
1773.1797367301,5748.57311279,2097.4703306979,9200000,Mumbai,Borivali East,12517,22,11,0,0,7,735,1,2,0,1,2,0,1,0,0,1,2
1773.1791241222,5748.5768262382,2097.460671053,9200000,Mumbai,Borivali East,12517,22,9,0,0,7,735,1,2,0,1,2,0,1,0,0,1,2
1773.1803623873,5748.571578961,2097.4740055614,9200000,Mumbai,Borivali East,12517,22,1,0,0,3,735,1,2,0,1,2,0,1,0,0,1,2
1772.0793437205,5748.337091393,2099.0465652946,9500000,Mumbai,Borivali East,12666,17,11,0,1,5,750,1,1,0,0,2,1,0,0,0,1,2
1773.1782317571,5748.5735770071,2097.4703306979,9200000,Mumbai,Borivali East,12517,22,11,0,0,7,735,1,2,0,1,2,0,1,0,0,1,2
1771.8979069735,5748.3436807045,2099.1816824105,13200000,Mumbai,Borivali East,10560,17,15,2,1,5,1250,2,2,0,0,2,1,0,0,0,1,2
1772.0772788046,5748.33680788,2099.0490849708,13200000,Mumbai,Borivali East,10560,17,8,2,1,0,1250,2,2,0,0,2,1,0,0,0,1,2
1772.0772788046,5748.33680788,2099.0490849708,13200000,Mumbai,Borivali East,10560,17,6,2,1,4,1250,2,2,0,0,2,1,0,0,0,1,2
1773.1793418431,5748.5725450198,2097.4722206278,9200000,Mumbai,Borivali East,12517,22,9,0,0,7,735,1,2,0,1,2,0,1,0,0,1,2
1773.1803623873,5748.571578961,2097.4740055614,9200000,Mumbai,Borivali East,12517,22,1,0,0,7,735,1,2,0,1,2,0,1,0,0,1,2
1773.1803623873,5748.571578961,2097.4740055614,9200000,Mumbai,Borivali East,12517,22,3,0,0,7,735,1,2,0,1,2,0,1,0,0,1,2
1772.0670143832,5748.7319008173,2097.9754595945,16000000,Mumbai,Borivali East,20512,15,12,2,15,0,780,2,2,1,1,2,0,0,0,0,1,2
1772.7425071063,5748.7661110758,2097.3109458649,15500000,Mumbai,Borivali East,15500,22,1,2,3,2,1000,2,2,0,0,2,0,1,0,0,0,2
1772.7031947388,5748.3721215596,2098.423774036,19000000,Mumbai,Borivali East,19874,18,5,3,0,7,956,3,3,0,1,2,1,0,0,0,1,1
1772.7028064966,5748.3648059376,2098.4441421437,15000000,Mumbai,Borivali East,19230,18,3,2,0,6,780,2,2,0,1,2,1,0,0,0,1,1
1772.6867461111,5748.3754310065,2098.4286035895,15000000,Mumbai,Borivali East,19230,18,7,2,0,1,780,2,2,0,1,2,1,0,0,0,1,1
1772.1564284383,5748.6990500985,2097.9899486275,16500000,Mumbai,Borivali East,18151,8,8,2,10,5,909,2,2,1,1,2,0,1,0,0,1,2
1771.8116565286,5749.1096853569,2097.1557594812,24000000,Mumbai,Borivali East,17777,28,2,5,5,5,1350,3,3,1,1,2,2,1,0,0,1,2
1772.1415596881,5748.6725578034,2098.0750976988,19900000,Mumbai,Borivali East,14740,11,3,5,18,3,1350,3,2,0,0,1,1,1,0,0,1,2
1772.7156079111,5748.6190215214,2097.7368087704,19945000,Mumbai,Borivali East,12993,15,11,5,1,1,1535,3,3,0,0,2,1,0,0,1,1,2
1772.9175356603,5748.5156365362,2097.8494674899,13000000,Mumbai,Borivali East,15294,8,3,2,2,0,850,2,2,0,0,1,1,1,0,0,0,1
1772.8602934888,5748.6403379836,2097.5561123076,5500000,Mumbai,Borivali East,16666,8,2,1,4,0,330,1,1,0,0,1,2,0,0,0,1,2
1772.6617328217,5748.4190171805,2098.3303324089,15000000,Mumbai,Borivali East,19230,18,5,2,0,1,780,2,2,0,1,2,1,0,0,0,1,1
1773.0092557717,5748.7378573524,2097.1628993454,13500000,Mumbai,Borivali East,18000,13,2,2,5,3,750,2,2,0,0,2,2,1,0,0,1,1
1772.3915465833,5748.723272457,2097.724944389,28500000,Mumbai,Borivali East,14540,36,10,5,1,5,1960,3,3,1,1,4,0,0,0,0,1,2
1771.5649160736,5748.5001375733,2099.0342818679,6500000,Mumbai,Borivali East,11304,12,1,0,20,1,575,1,1,0,0,2,2,0,0,0,0,1
1771.8338807254,5749.1104962495,2097.1347598633,17000000,Mumbai,Borivali East,17346,28,12,2,4,5,980,2,2,1,1,2,1,1,0,0,1,2
1771.9780369735,5749.1679020064,2096.855567516,13100000,Mumbai,Borivali East,13100,8,7,2,10,1,1000,2,2,0,0,2,2,1,0,0,1,2
1772.161550419,5748.593777618,2098.2740572071,22000000,Mumbai,Borivali East,20560,15,12,2,17,2,1070,2,2,1,1,2,2,1,0,0,1,2
1772.1757405154,5748.4929775483,2098.5382130919,13900000,Mumbai,Borivali East,17267,7,6,2,7,0,805,2,2,0,0,1,1,1,0,0,1,1
1772.2063957187,5748.6195004923,2098.1657059284,10000000,Mumbai,Borivali East,15151,8,5,0,10,0,660,1,1,1,1,2,0,1,0,0,1,1
1772.511234935,5748.1810820804,2099.1091371443,19000000,Mumbai,Borivali East,12666,7,6,9,30,3,1500,4,2,0,0,1,2,1,0,0,1,1
1771.9621900191,5749.1581953828,2096.8955724131,9000000,Mumbai,Borivali East,13846,7,5,2,20,7,650,2,1,0,0,1,0,0,0,0,1,1
1773.0773446042,5748.4189095997,2097.9794493294,15000000,Mumbai,Borivali East,13636,4,3,5,15,4,1100,3,3,0,0,0,1,0,0,0,1,1
1772.2329665385,5748.7669897469,2097.7391186491,6800000,Mumbai,Borivali East,13600,8,7,0,20,1,500,1,1,0,0,1,0,1,0,0,1,1
1772.1425314802,5748.6803434449,2098.0529442818,16800000,Mumbai,Borivali East,18876,8,4,2,10,3,890,2,2,1,1,2,0,1,0,0,1,2
1772.5002510216,5748.8374389245,2097.3201856055,15300000,Mumbai,Borivali East,16813,9,2,2,5,5,910,2,2,1,1,2,0,0,0,0,1,2
1772.4557620901,5748.5452631012,2098.1584614872,8700000,Mumbai,Borivali East,16111,7,2,0,10,1,540,1,1,0,0,1,2,1,0,0,1,1
1773.2997658744,5748.4906124549,2097.5949606319,8500000,Mumbai,Borivali East,16346,5,3,0,8,3,520,1,1,0,0,1,0,0,0,0,0,1
1772.6289439151,5748.1562855487,2099.0776412752,20000000,Mumbai,Borivali East,16949,7,7,2,5,1,1180,2,3,0,0,1,0,1,0,0,1,1
1772.5503601777,5748.1387290784,2099.1920759909,10600000,Mumbai,Borivali East,15142,12,7,2,2,5,700,2,1,0,0,2,1,0,0,0,0,1
1772.949439947,5748.1470716488,2098.832181497,16000000,Mumbai,Borivali East,16000,11,8,2,35,3,1000,2,1,0,0,2,0,0,0,0,1,1
1772.168806707,5748.5952196136,2098.2639780471,26100000,Mumbai,Borivali East,15000,19,19,5,1,5,1740,3,3,1,1,3,1,1,0,1,1,2
1772.5208107656,5748.8367690435,2097.3046460389,15700000,Mumbai,Borivali East,18802,9,8,2,5,4,835,2,2,1,1,1,1,0,0,0,1,2
1772.9990333688,5748.2437417271,2098.5255093442,9450000,Mumbai,Borivali East,15750,6,1,0,9,4,600,1,2,0,0,1,2,1,0,0,1,1
1772.7066026986,5748.371415537,2098.4228291232,15000000,Mumbai,Borivali East,19230,18,3,2,0,5,780,2,2,0,1,2,1,0,0,0,1,1
1773.1803644739,5748.5701608538,2097.4778904163,22000000,Mumbai,Borivali East,12827,22,5,5,0,0,1715,3,3,0,1,2,0,1,0,0,1,2
1773.1866274098,5748.5744351848,2097.4608810453,22000000,Mumbai,Borivali East,12827,22,4,5,0,5,1715,3,3,0,1,2,0,1,0,0,1,2
1772.0866415697,5749.1006877189,2096.9480721374,9000000,Mumbai,Borivali East,15384,8,5,0,10,1,585,1,2,0,0,1,1,0,0,0,1,2
1772.3038150517,5748.6005030845,2098.1354682407,16500000,Mumbai,Borivali East,15714,14,1,2,15,7,1050,2,2,0,1,2,1,1,0,0,1,2
1772.1605298432,5748.5947437201,2098.2722723563,20700000,Mumbai,Borivali East,14945,19,19,2,1,1,1385,2,2,1,1,3,1,1,0,1,1,2
1772.2885021048,5748.1805941245,2099.2985310902,8200000,Mumbai,Borivali East,12615,4,4,0,20,7,650,1,1,0,0,1,0,1,0,0,1,1
1772.1561666356,5748.9861872569,2097.2032185234,7700000,Mumbai,Borivali East,11846,5,3,0,21,4,650,1,2,0,0,0,1,1,0,0,1,0
1772.7031991461,5748.3728484009,2098.4217792201,12000000,Mumbai,Borivali East,20000,18,1,0,0,5,600,1,2,0,1,2,1,0,0,0,1,1
1773.187195897,5748.5730722337,2097.4641359262,22000000,Mumbai,Borivali East,12827,22,6,5,0,0,1715,3,3,0,1,2,0,1,0,0,1,2
1772.1541748318,5748.987567294,2097.2011185685,10500000,Mumbai,Borivali East,17948,8,5,0,7,1,585,1,1,1,1,2,2,1,0,0,1,2
1772.465787767,5748.5453524963,2098.1497471554,8500000,Mumbai,Borivali East,15454,7,2,0,10,1,550,1,1,0,0,1,2,1,0,0,1,1
1772.6642814509,5748.4126741693,2098.3455560793,31000000,Mumbai,Borivali East,24800,24,20,5,0,7,1250,3,4,1,1,2,1,0,0,2,1,2
1772.9167093281,5748.1659837745,2098.8080342812,11900000,Mumbai,Borivali East,14066,8,5,0,4,1,846,1,1,0,0,1,2,1,0,0,1,1
1772.2550567165,5748.5902434459,2098.2047628631,22500000,Mumbai,Borivali East,19067,17,14,2,10,7,1180,2,2,1,1,2,1,1,0,0,0,2
1772.3489285736,5748.2326236123,2099.1050426845,7800000,Mumbai,Borivali East,14857,5,3,0,12,4,525,1,1,0,0,0,0,0,0,0,1,1
1771.9232718418,5749.1085686934,2097.064515956,10000000,Mumbai,Borivali East,16000,8,3,0,2,5,625,1,2,0,0,1,0,0,0,0,0,1
1772.1617911915,5748.7032594284,2097.9738846988,16000000,Mumbai,Borivali East,17777,8,6,2,12,1,900,2,2,1,1,2,0,1,0,0,1,2
1772.2038734848,5748.3864482066,2098.8062494857,12200000,Mumbai,Borivali East,14352,4,4,2,20,5,850,2,2,0,0,0,0,1,0,0,1,1
1772.7049077122,5748.416510468,2098.3007249562,15000000,Mumbai,Borivali East,19230,18,6,2,0,1,780,2,2,0,1,2,1,0,0,0,1,1
1772.7045713601,5748.3723102536,2098.422094191,15000000,Mumbai,Borivali East,19230,18,5,2,0,1,780,2,2,0,1,2,1,0,0,0,1,1
1771.8189381998,5749.1165568317,2097.1307699331,18000000,Mumbai,Borivali East,19148,29,11,2,8,5,940,2,2,1,1,2,1,1,0,0,0,2
1772.379056296,5748.3071754365,2098.875436425,17200000,Mumbai,Borivali East,16380,18,3,5,0,6,1050,3,2,1,0,2,1,1,0,2,1,2
1772.1445495663,5749.0746804952,2096.9704369714,15000000,Mumbai,Borivali East,14285,8,2,2,15,7,1050,2,2,0,0,1,1,1,0,1,1,2
1772.6981955157,5748.373011687,2098.4255588712,15000000,Mumbai,Borivali East,19230,18,1,2,0,4,780,2,2,0,1,2,1,0,0,0,1,1
1772.739048297,5748.7662966295,2097.3133607976,27000000,Mumbai,Borivali East,16265,21,18,5,1,5,1660,3,3,0,1,2,0,1,0,1,1,2
1773.1787688276,5748.5696186732,2097.4807253098,22000000,Mumbai,Borivali East,12827,22,7,5,0,0,1715,3,3,0,1,2,0,1,0,0,1,2
1772.3738792846,5748.3092700072,2098.8740715867,22325000,Mumbai,Borivali East,20295,18,4,5,0,4,1100,3,3,0,1,3,0,1,0,2,1,2
1772.6750314111,5748.7450487388,2097.4257072929,16000000,Mumbai,Borivali East,15579,22,12,2,1,4,1027,2,2,0,0,2,1,1,0,0,0,2
1771.9623125456,5749.1257962986,2096.984296854,16000000,Mumbai,Borivali East,16000,8,2,2,5,1,1000,2,2,0,0,1,2,0,0,0,1,1
1772.3738792846,5748.3092700072,2098.8740715867,19364000,Mumbai,Borivali East,17603,18,6,5,0,4,1100,3,3,0,1,3,1,1,0,2,1,2
